president_year,sentence,label,polarity
Arroyo-2006,"congratulations, senate president manny villar vice president noli de castro president ramos chief justice panganiban members diplomatic corps senators congressmen congresswomen officials, ladies gentlemen.",neutral,0.0
Arroyo-2006,"araw ito, nakatuon isip natin kababayan lebanon.",neutral,0.0
Arroyo-2006,nasa kuko malagim paglala digmaan.,neutral,0.0
Arroyo-2006,"kahapon lamang, sinalubong natin unang pilipinong lumikas mauuwi natin susunod araw.",neutral,0.0
Arroyo-2006,"ofw, tunay kayong bagong bayani.",neutral,0.0
Arroyo-2006,"paglilingkod pamilya, bayan, diyos, maraming salamat.",neutral,0.0
Arroyo-2006,"kababayan, journey thousand miles begin single step.",negative,-0.07142857142857142
Arroyo-2006,"starts first step, gathering means complete successfully.",neutral,0.3666666666666667
Arroyo-2006,means hand.,neutral,0.0
Arroyo-2006,"friends congress who, face grave political consequences, championed passed severe critical fiscal reforms save economy, maraming salamat.",neutral,0.0
Arroyo-2006,true friends filipino people.,neutral,0.35
Arroyo-2006,real challenge never blame fix wrong country economy.,negative,-0.15
Arroyo-2006,"inyo, wakas pondo tayo, ibayad interes, kundi edukasyon, mas mabuting tulay kalsada, pagbigay kalinga kalusugan higit trabaho bansa.",neutral,0.0
Arroyo-2006,"now, money pay debt build country.",neutral,0.0
Arroyo-2006,"civil servants rose challenge turning weakening economy strong republic, vigorous tax collection vigilant action corruption, maraming salamat.",neutral,0.37777777777777777
Arroyo-2006,achieved record revenue collections.,neutral,0.0
Arroyo-2006,lining corrupt officials face consequences misdeeds.,negative,-0.5
Arroyo-2006,finally earned respect international community serious viable state fiscal discipline billions pesos annual interest savings going necessary public investments.,negative,-0.06666666666666667
Arroyo-2006,"men women armed services, huge deep core loyalty earned nations accolade.",neutral,0.20000000000000004
Arroyo-2006,mutineers condemned people.,neutral,0.0
Arroyo-2006,partisan cohorts funders brought justice.,neutral,0.0
Arroyo-2006,"nakararaming kawal pulis nagtaguyod watawat saligang batas, maraming salamat.",neutral,0.0
Arroyo-2006,"time must each, individuals communities, take greater responsibility, local government officials man frontline change change greater accountability, better service, responsiveness constituents.",neutral,0.375
Arroyo-2006,"lahat, local government officials, maraming salamat.",neutral,0.0
Arroyo-2006,"higit lahat, salamat sambayanang pilipino, sakripisyo, tiyaga, believing, face greatest hardships, ability surmount obstacles future deserve resisted persistent pathetic calls despair instead faith, anarchy instead harmony, salamat, salamat, taospusong pasasalamat.",negative,-0.012500000000000011
Arroyo-2006,stand today deliver state nation focused people want people want know plan put us path prosperity.,neutral,0.0
Arroyo-2006,talk politics talk people want details state nation government make progress every single day.,negative,-0.07142857142857142
Arroyo-2006,samasama nating isusulong bansa patungo kinabukasang nagniningning.,neutral,0.0
Arroyo-2006,"gaya nakikita graph ito, reporma ekonomiya, funds address social inequity economic disparity.",neutral,0.11666666666666667
Arroyo-2006,"many, masyadong marami, mamamayang nagugutom.",neutral,0.5
Arroyo-2006,hihinto magtagumpay kahirapan.,neutral,0.0
Arroyo-2006,funds stamp terrorism lawless violence.,neutral,0.0
Arroyo-2006,pondo labanan katiwalian.,neutral,0.0
Arroyo-2006,"reforms earned us billion u.s. millennium challenge account investigators, prosecutors, new technology fight corruption.",neutral,0.13636363636363635
Arroyo-2006,matching another billion fiscal savings.,neutral,0.0
Arroyo-2006,funds constitutional electoral changes.,neutral,0.0
Arroyo-2006,"kasalukuyang sistema, napakabagal proseso, bukas labis pagtutunggali, sikil lalawigan mamamayan paghahari imperial manila.",neutral,0.0
Arroyo-2006,nang ibalik kapangyarihan taumbayan lalawigan.,neutral,0.0
Arroyo-2006,"surely, must better way politics, lose elections make country pay frustrated ambitions.",neutral,0.10000000000000002
Arroyo-2006,must better way win nations mandate govern work without delay whimsical obstruction.,neutral,0.26666666666666666
Arroyo-2006,must better way.,neutral,0.5
Arroyo-2006,"meanwhile, fund medium term public investment program.",neutral,0.0
Arroyo-2006,sumusulong plano tatlong yugto.,neutral,0.0
Arroyo-2006,"una, makaahon dekada utang kapos pondo.",neutral,0.0
Arroyo-2006,nagawa natin ito.,neutral,0.0
Arroyo-2006,"ikalawang yugto, pagbabalik taumbayan mas malaking kita pamahalaan upang makapagpundar kalinga kalusugan, edukasyon, trabaho kailangangkailangan mamamayan.",neutral,0.0
Arroyo-2006,rin natin ito.,neutral,0.0
Arroyo-2006,"finally, phase three invest natural advantages natural resources section nation harnessed together, major economic regions nation larger sum parts.",neutral,0.07708333333333334
Arroyo-2006,"enhance competitive advantage natural super regionsof philippines north luzon agribusiness quadrangle, metro luzon urban beltway, central philippines, mindanao, cyber corridor.",neutral,0.10833333333333334
Arroyo-2006,"north luzon, prioritize agribusiness investments.",neutral,0.0
Arroyo-2006,"agricultural fisheries potential cordilleras, ilocandia, cagayan valley feed luzon affordably.",neutral,0.0
Arroyo-2006,nearness north asia holds rich promise agricultural exports tourism.,neutral,0.375
Arroyo-2006,"father built halsema highway baguio bontoc, bagabag airport nueva vizcaya access ifugao rice terraces, way, unesco recently praised way carried heritage preservation policy.",neutral,0.0
Arroyo-2006,rehabilitated baguio mount data leg highway rest halsema follow.,neutral,0.0
Arroyo-2006,"upgrade bagabag airport build new one lallo, cagayan, connect cordillera upgrading tabuktuguegarao road.",neutral,0.13636363636363635
Arroyo-2006,"tabuk, kalinga, noong abril, tumanggap titulo lupa ilang matatanda, naghintay taon noong napirmahan mount data accord gobyerno cordillera peoples liberation army.",neutral,0.0
Arroyo-2006,"matanda, suot lumang uniporme cpla.",neutral,0.0
Arroyo-2006,"pumila, hilahila binatilyo.",neutral,0.0
Arroyo-2006,"niya, this him.",neutral,0.0
Arroyo-2006,agad inabot titulo apo.,neutral,0.0
Arroyo-2006,si ginoong ama balunggay kaniyang apo si jacob.,neutral,0.0
Arroyo-2006,"postharvest support shall continue, like cold chain set la trinidad, benguet, mayor nestor fongwan.",negative,-0.6
Arroyo-2006,consisted refrigerated storage facility refrigerated trucks deliver vegetables metro manila.,neutral,0.0
Arroyo-2006,"tumaas kita magsasaka, ina tahanan makabili mura sariwang gulay kaniyang anak.",neutral,0.0
Arroyo-2006,"people know well money spent, benguet towns bakun, bokod, itogon rolled new electronic government accounting system jurisdictions.",neutral,0.018181818181818174
Arroyo-2006,"ifugao able cut poverty half first three years administration, .",neutral,0.19444444444444445
Arroyo-2006,congratulations.,neutral,0.0
Arroyo-2006,"hope programs, provinces replicate success ifugao.",neutral,0.3
Arroyo-2006,"hangad nating dumami tagacordillera propesyon tinitingalaan bayan, gaya abogadong sina maurice domogan romeo brawner.",neutral,0.0
Arroyo-2006,"nating makapaghanda cordillera awtonomiya pagdating pederalismo, ayon nawa pagbabago saligang batas.",neutral,0.0
Arroyo-2006,"dagupan, inilunsad kolehiyo gaya northwestern lyceum university ladderized system education.",neutral,0.0
Arroyo-2006,"ganitong sistema, magagamit unibersidad kursong kinuha vocational school karanasan trabaho.",neutral,0.3
Arroyo-2006,expand president ramos flagship san roque multipurpose dam massive agno river project.,neutral,0.0
Arroyo-2006,another major project banaoang irrigation.,neutral,0.0625
Arroyo-2006,allocate million month small irrigation projects like flood control plan region ii development council headed bishop ramon villena.,negative,-0.25
Arroyo-2006,plus another million month farmtomarket roads.,neutral,0.0
Arroyo-2006,"also works international airport poro, la union, improvement two airports batanes recommended governor vic gato.",neutral,0.0
Arroyo-2006,"ilocos sur seaport salomague, cagayan zone authority better one port irene.",neutral,0.5
Arroyo-2006,"save dollars, windmills batanes ilocos norte turn megawinds megawatts.",neutral,0.0
Arroyo-2006,"army commander romy tolentino north luzon commander, became soldierfarmer, planting jatropha yet another alternative fuel.",neutral,0.0
Arroyo-2006,"metro luzon urban beltway spans central luzon, metro manila, calabarzon, mindoro, marinduque.",neutral,0.0
Arroyo-2006,"must globally competitive urban, industrial, services center produces half countrys gdp.",negative,-0.06666666666666667
Arroyo-2006,"worldclass invest five comprehensive strategies global competitiveness make food plentiful affordable keep labor cost globally competitive reduce cost electricity make factories regionally competitive modernize infrastructure least cost efficiently transport goods people mobilize, upgrade, disseminate knowledge technologies productivity reduce red tape agencies cut business costs.",negative,-0.075
Arroyo-2006,prohibitive red tape outmoded constitution.,neutral,0.0
Arroyo-2006,need constitutional change bring rules investment new millennium.,neutral,0.13636363636363635
Arroyo-2006,"new public bidding process shortened days infrastructure, days supplies, today.",neutral,0.06818181818181818
Arroyo-2006,"even this, metro manila firms paying bribes public contracts declined today.",neutral,0.0
Arroyo-2006,"congratulations, metro manila.",neutral,0.0
Arroyo-2006,"machinereadable electronic passports enhance credibility philippine travel documents, improve mobility, increase prospects philippine business labor.",neutral,0.0
Arroyo-2006,legitimate mobility hampered human trafficking.,neutral,0.0
Arroyo-2006,"support usaid, convicted human traffickers tongco spouses sentenced quezon city court last december.",neutral,0.0
Arroyo-2006,accomplishments removed us priority antitrafficking watchlist.,neutral,0.0
Arroyo-2006,lower power costs introduced wholesale electricity spot market last month.,neutral,0.0
Arroyo-2006,lets give chance work.,neutral,0.0
Arroyo-2006,"would like big power consumers like electronics, number one export, avail lower power rates national power corporation.",neutral,0.0
Arroyo-2006,"cocobiodiesel, enough capacity proposed blend waiting passed law.",neutral,0.0
Arroyo-2006,subicclark corridor way competitive international logistics center.,negative,-0.05
Arroyo-2006,"legacy cabalens, jointly lito mark lapid, rey aquino, ana bondoc, blue boy nepomuceno, son mikey tarzan lazatin.",neutral,0.0
Arroyo-2006,"jumpstarted giant investments subic seaport, clark airport, subicclarktarlac expressway.",neutral,0.0
